RecordID,carat,cut,color,clarity,depth,table,x,y,z,price
24922,1.01,Premium,J,VS2,61,61,6.28,6.22,3.81,3722
24936,1.09,Ideal,H,SI1,62.4,55,6.68,6.59,4.14,4871
24938,0.9,Very Good,E,VS2,63.8,55,6.11,6.18,3.92,4598
24939,1.04,Very Good,G,SI1,59.2,61,6.63,6.68,3.94,4724
24941,1.74,Premium,H,SI2,59.9,59,7.88,7.8,4.7,10874
24942,0.3,Ideal,F,IF,61.7,56,4.31,4.35,2.67,873
24949,0.4,Premium,F,VVS1,61.1,59,4.78,4.75,2.91,1323
24951,0.4,Ideal,G,SI2,60.6,56,4.82,4.76,2.91,870
24953,0.32,Premium,E,VS2,60.5,55,4.49,4.43,2.7,900
24954,0.32,Ideal,I,VS2,60.3,56,4.45,4.44,2.68,576
24955,0.32,Good,E,VS1,60.3,64,4.42,4.44,2.67,756
24956,0.9,Very Good,H,VS1,61.5,59,6.13,6.19,3.79,4136
24957,1.42,Good,F,VS2,63.7,57,7.08,6.99,4.48,9542
24958,1.22,Premium,G,VS2,61.8,58,6.84,6.91,4.25,8213
24959,0.33,Ideal,E,VS2,62.3,57,4.37,4.43,2.74,723
24962,1.03,Very Good,F,VS1,60.2,55,6.62,6.56,3.97,6733
24964,0.74,Ideal,E,SI2,,59,5.92,5.97,3.52,2501
24966,0.34,Ideal,H,IF,61.9,55,4.5,4.55,2.8,913
24970,0.52,Ideal,H,VS2,62.2,56.4,5.09,5.16,3.19,1391
24978,1.24,Premium,F,SI2,62.8,60,6.84,6.82,4.29,5583
24980,0.72,Premium,G,SI1,61.3,56,5.79,5.76,3.54,2316
24981,0.9,Good,H,SI1,64.4,58,6.04,6.08,3.9,3465
24982,0.31,Ideal,D,SI1,62.3,54,4.33,4.37,2.71,571
24987,1.09,Ideal,G,VS1,60.5,57,6.69,6.73,4.06,7078
24994,0.63,Very Good,G,SI2,63.3,59,5.51,5.31,3.45,1105
24998,0.9,Very Good,G,SI1,63.8,57,6.04,6.13,3.88,3752
24999,0.3,Good,G,VS1,63.1,56,4.24,4.26,2.68,605
25005,1.3,Ideal,D,SI1,61.8,56,6.93,6.96,4.29,9242
25008,1.39,Premium,H,VS2,62.5,59,7.17,7.1,4.46,7006
25010,0.35,Ideal,E,VVS1,62,56,4.58,4.51,2.82,1116
25011,1.2,Ideal,I,I1,61.9,56,6.85,6.82,4.23,3570
25012,0.55,Ideal,E,SI1,62.3,56,5.26,5.23,3.27,1668
25016,0.56,Ideal,G,SI1,62.3,53,5.31,5.28,3.3,1591
25017,0.28,Ideal,F,VVS2,62.5,57,4.18,4.21,2.62,642
25019,0.53,Ideal,D,SI1,62,55,5.22,5.24,3.24,1631
25023,0.55,Very Good,J,VS2,62.9,54,5.23,5.29,3.31,1179
25031,1.18,Ideal,D,I1,61.5,62,6.88,6.73,4.19,3886
25035,0.41,Ideal,E,VS2,61.8,56,4.74,4.78,2.94,935
25037,1.13,Ideal,D,VVS2,60.1,57,6.83,6.78,4.09,12261
25038,0.3,Ideal,G,IF,62.1,55,4.32,4.34,2.69,863
25041,1,Premium,H,SI2,59.6,62,6.52,6.41,3.85,3640
25044,0.71,Ideal,F,SI1,61.3,57,5.72,5.79,3.53,2699
25055,0.51,Good,G,VVS2,,56,5.27,5.35,3.06,1885
25058,2.02,Premium,I,VS2,59.6,60,8.25,8.2,4.9,16861
25067,0.71,Premium,I,VS2,62.8,59,5.67,5.64,3.55,2300
25068,1.25,Ideal,H,SI2,62.8,55,6.87,6.82,4.3,5880
25072,0.51,Ideal,F,VVS2,61.7,56,5.12,5.15,3.17,1998
25074,1.3,Ideal,G,SI2,61.9,57,7.01,6.95,4.32,5169
25075,1.48,Premium,I,SI2,61.3,58,7.39,7.32,4.51,7086
25084,0.74,Ideal,G,VVS1,61.9,54,5.8,5.84,3.6,3402
25085,1.4,Very Good,I,VS1,61.6,59,7.17,7.22,4.43,7584
25087,1,Good,D,SI1,60.5,60,6.37,6.42,3.87,5546
25090,0.35,Ideal,H,VVS1,62.3,55,4.55,4.51,2.82,1024
25091,0.41,Ideal,I,VS2,61.5,55,4.79,4.83,2.96,683
25092,0.43,Ideal,H,VS1,61.2,56,4.87,4.9,2.99,850
25096,1.13,Good,F,SI2,64,58,6.52,6.58,4.19,3952
25100,1.01,Very Good,F,SI1,62.9,57,6.35,6.4,4.01,6075
25101,0.74,Premium,D,VS2,59.3,60,5.89,5.91,3.5,3353
25102,1.12,Ideal,F,VVS2,61.4,57,6.66,6.69,4.1,9461
25103,1,Ideal,E,SI1,61.9,56,6.37,6.45,3.97,5458
25105,0.56,Ideal,F,VS2,60.8,56,5.33,5.3,3.23,1778
25106,1.24,Premium,I,SI2,62.8,58,6.88,6.79,4.28,4375
25107,0.3,Ideal,D,VS2,62.3,54,4.29,4.34,2.69,710
25114,0.71,Very Good,I,VS1,61.1,57,5.75,5.8,3.53,2332
25117,1.55,Ideal,J,SI2,62,56,7.42,7.38,4.59,6805
25119,0.44,Ideal,E,VVS1,61.4,55,4.92,4.95,3.03,1868
25120,0.4,Ideal,G,VVS1,,57,4.75,4.76,2.93,1123
25126,0.32,Good,I,SI1,63.9,55,4.36,4.34,2.78,554
25127,0.4,Very Good,G,VS2,63.5,56,4.7,4.68,2.98,1035
25130,0.3,Fair,G,VVS1,58.6,66,4.36,4.41,2.57,790
25131,0.54,Ideal,G,VVS2,62,56,5.23,5.27,3.25,1920
25134,1.02,Good,D,SI2,63.8,59,6.43,6.33,4.07,3909
25139,0.5,Good,D,SI1,60.5,57,5.1,5.14,3.1,1447
25141,1.01,Fair,I,VS1,64.9,56,6.29,6.2,4.07,3801
25142,1.71,Ideal,H,VS2,62.4,58,7.64,7.68,4.78,13190
25145,1.56,Ideal,F,VS1,61.7,56,7.48,7.46,4.61,17455
25147,0.31,Ideal,D,SI1,62.6,56,4.36,4.33,2.72,732
25151,0.3,Ideal,I,VS2,62.4,55,4.32,4.34,2.7,407
25152,1.02,Very Good,E,SI2,63,57,6.39,6.44,4.04,4398
25154,0.41,Premium,E,VVS1,62.2,58,4.77,4.75,2.96,1431
25156,0.31,Very Good,H,VVS1,63.3,56,4.32,4.3,2.73,907
25157,0.7,Ideal,H,VS2,61.9,56,5.68,5.73,3.53,3656
25158,1.01,Good,D,SI2,57.6,62,6.66,6.56,3.81,4338
25159,0.75,Very Good,F,SI2,59.8,56,5.85,5.92,3.52,2840
25160,0.4,Ideal,F,VS1,61.1,56,4.78,4.75,2.91,1050
25161,0.9,Ideal,E,SI2,61.8,56,6.18,6.22,3.83,4770
25167,0.54,Ideal,E,SI2,60.6,57,5.28,5.25,3.19,1340
25168,1.2,Premium,I,VS1,62.8,56,6.8,6.74,4.25,6021
25173,1.29,Fair,G,I1,66,58,6.82,6.75,4.48,4277
25175,1,Very Good,D,SI2,63.4,58,6.33,6.3,4.01,3304
25178,0.52,Very Good,I,VS1,61.5,56.3,5.16,5.19,3.18,1262
25179,0.93,Very Good,D,SI1,60.8,59,6.24,6.27,3.8,4527
25181,1.39,Good,F,SI2,63.8,55,7.05,7.08,4.51,6969
25186,0.71,Good,G,VS2,63.5,59,5.63,5.67,3.59,2029
25187,0.43,Premium,H,VS2,61.9,55,4.95,4.8,3.02,1016
25189,0.32,Ideal,H,VS2,62.8,55,4.41,4.38,2.76,648
25190,0.29,Ideal,E,IF,61.9,57,4.25,4.29,2.64,815
25193,1.09,Premium,H,SI1,61.6,57,6.63,6.59,4.07,5219
25194,0.54,Very Good,G,VVS1,60.6,55,5.28,5.31,3.21,1983
25198,1.04,Very Good,H,SI1,,63,6.59,6.55,3.87,4484
25200,1.1,Very Good,H,SI1,62.1,58,6.59,6.61,4.1,4276
25201,1.01,Fair,G,SI2,58.7,67,6.52,6.56,3.84,3816
25203,0.7,Premium,E,VS1,58.4,59,5.91,5.83,3.43,2854
25207,0.41,Good,E,VVS1,64.1,55,4.71,4.68,3.01,1298
25208,0.71,Ideal,G,VS1,,56,5.76,5.73,3.53,2756
25212,0.6,Fair,G,SI1,64.5,56,5.27,5.24,3.39,1305
25218,0.39,Good,F,VS2,64.3,55,4.56,4.64,2.96,681
25222,0.71,Ideal,F,VS1,61.8,55,5.71,5.73,3.54,3710
25225,1.2,Good,G,SI2,62.1,60,6.72,6.78,4.19,5310
25229,0.43,Ideal,E,SI1,61.5,56,4.9,4.85,3,1016
25231,0.3,Ideal,I,SI1,62.2,57,4.27,4.25,2.65,506
25233,0.71,Very Good,F,SI2,59.2,60,5.85,5.91,3.48,2134
25236,0.43,Fair,H,SI1,62.7,66,4.78,4.72,2.98,984
25238,0.52,Ideal,I,VVS2,62.2,57,5.18,5.11,3.2,1316
25239,1.5,Very Good,I,VS2,60.8,58,7.36,7.42,4.49,9804
25241,0.34,Premium,H,SI1,62.1,59,4.46,4.5,2.78,477
25243,1.06,Premium,I,SI2,61.5,58,6.59,6.55,4.04,3847
25254,0.72,Ideal,I,VVS2,62.8,57,5.69,5.74,3.59,2594
25255,0.45,Premium,I,VVS1,63,56,4.9,4.88,3.08,1013
25258,0.33,Ideal,E,VVS1,61.6,55,4.44,4.46,2.74,1130
25261,1.17,Fair,I,SI2,59.2,68,6.91,6.84,4.07,3833
25267,0.9,Ideal,E,SI1,62,56,6.18,6.2,3.84,5450
25268,0.91,Very Good,F,VS1,62.4,59,6.15,6.16,3.84,5302
25270,0.91,Good,E,SI2,64.3,57,6,6.04,3.87,3632
25272,1.51,Premium,E,SI1,58.3,59,7.52,7.47,4.37,12644
25275,0.42,Good,F,SI1,63.4,56,4.76,4.8,3.03,722
25276,0.6,Very Good,D,SI1,62.2,58,5.4,5.44,3.37,1750
25277,1.38,Very Good,H,SI2,62.3,60,7.07,7.12,4.42,6369
25281,0.3,Ideal,E,VS2,62,55,4.3,4.25,2.65,844
25284,0.31,Good,G,VS1,63.2,57,4.28,4.33,2.72,625
25285,0.42,Ideal,F,VVS1,61.5,56,4.85,4.87,2.99,1223
25286,0.74,Ideal,H,VVS1,61.1,56,5.84,5.91,3.59,3804
25288,0.33,Ideal,E,SI1,62,54,4.41,4.43,2.74,579
25289,1.01,Good,F,VS2,63.6,59,6.32,6.36,4.03,5988
25291,2.04,Premium,H,SI1,63,58,8.1,8.03,5.08,18115
25292,0.52,Ideal,E,VS2,61.9,56,5.16,5.12,3.18,1815
25293,1.2,Very Good,H,SI1,61.4,63,6.76,6.72,4.14,4603
25296,0.3,Ideal,D,VS1,61.2,59,4.29,4.31,2.63,742
25297,1.01,Ideal,G,VS2,61,56,6.46,6.49,3.95,6855
25298,0.42,Ideal,D,VS2,61.5,55,4.83,4.86,2.98,961
25301,0.33,Ideal,I,IF,61.4,56,4.45,4.41,2.72,891
25302,0.51,Very Good,F,VVS2,60.3,55,5.22,5.26,3.16,2633
25307,1.01,Ideal,E,VVS2,61.4,56,6.49,6.45,3.97,10283
25309,0.41,Ideal,J,VVS1,61.2,57,4.82,4.79,2.94,994
25311,0.5,Premium,E,VS2,60.5,60,5.13,5.09,3.09,1699
25314,0.91,Fair,D,VS2,65.7,56,6.1,6.05,3.99,4107
25316,0.78,Ideal,F,SI1,61,55,6,5.96,3.65,3036
25317,0.55,Ideal,F,SI2,61.2,56,5.23,5.29,3.22,1175
25322,0.31,Ideal,D,VVS2,62,56,4.35,4.37,2.7,1034
25324,2.09,Premium,H,SI2,60.6,59,8.27,8.22,5,17805
25325,1.01,Premium,H,VS2,61.3,59,6.44,6.48,3.96,4959
25330,1.12,Ideal,G,VS1,61.1,56,6.7,6.73,4.1,8080
25331,1.01,Good,E,I1,61.5,65,6.28,6.21,3.84,3484
25332,0.31,Premium,I,VS1,62.3,59,4.29,4.35,2.69,489
25338,0.53,Ideal,H,VVS1,61.3,56,5.21,5.23,3.2,1781
25339,0.71,Ideal,G,VVS2,61.5,57,5.74,5.78,3.54,3909
25341,0.75,Good,E,SI2,62.3,58,5.78,5.81,3.61,2702
25342,0.91,Fair,E,VVS2,,55,6.13,6,3.83,5430
25346,1.18,Premium,I,SI2,60.8,58,6.84,6.78,4.14,4579
25351,0.74,Good,D,VVS1,59.2,62.6,5.85,5.87,3.47,4274
25353,0.7,Premium,E,SI2,62,60,5.72,5.67,3.53,2376
25354,1.2,Premium,G,VS1,63,61,6.62,6.59,4.16,8938
25357,0.91,Premium,D,SI2,61.2,58,6.25,6.21,3.81,3889
25358,1.67,Ideal,I,VS1,61.6,59,7.64,7.61,4.7,11975
25360,0.51,Premium,G,VS1,62.1,60,5.11,5.1,3.17,1781
25361,0.71,Ideal,H,SI1,61.1,57,5.71,5.75,3.5,2313
25365,1,Premium,E,SI2,60.5,61,6.38,6.31,3.84,4077
25366,0.52,Ideal,E,SI1,61.1,57,5.2,5.17,3.16,1656
25367,1.33,Fair,F,I1,62,56,7.05,7.01,4.36,4698
25370,0.32,Ideal,E,VS1,61.9,56,4.41,4.38,2.72,972
25371,0.71,Premium,E,SI2,61.4,59,5.74,5.7,3.51,2306
25372,0.74,Ideal,I,VVS1,62.3,55,5.77,5.82,3.61,2715
25378,1.01,Premium,G,VVS2,63,59,6.38,6.25,3.98,7366
25380,0.5,Very Good,D,VS1,62.3,57,5.04,5.07,3.15,1847
25382,1.21,Ideal,H,VS2,62.9,55,6.77,6.8,4.27,7513
25383,0.93,Very Good,H,VS2,62.8,59,6.13,6.16,3.86,4351
25384,0.41,Ideal,F,IF,62.2,54,4.76,4.79,2.97,1151
25385,1.05,Premium,E,SI2,60.9,61,6.61,6.55,4.01,3951
25393,1.53,Premium,F,SI1,62,56,7.47,7.39,4.61,11370
25396,0.37,Ideal,E,SI1,61.9,56,4.57,4.6,2.84,649
25397,1.22,Premium,I,VS2,60.3,59,6.93,6.87,4.16,6217
25402,0.73,Ideal,H,IF,62.2,54,5.76,5.82,3.6,3301
25404,0.57,Good,E,SI2,58.5,61,5.4,5.43,3.17,1214
25405,0.3,Ideal,H,VVS1,62.3,57,4.25,4.28,2.65,650
25409,0.9,Very Good,H,SI2,61.7,60,6.17,6.24,3.83,3301
25410,0.36,Premium,E,VS1,60.4,58,4.67,4.64,2.81,1094
25411,0.46,Ideal,J,IF,61.8,56,4.98,4.95,3.07,1221
25413,0.3,Very Good,E,VVS2,61.9,59,4.27,4.32,2.66,789
25414,0.7,Ideal,F,VVS2,62,57,5.68,5.74,3.54,3160
25415,1.01,Very Good,J,VS2,60.6,59,6.42,6.45,3.9,4337
25419,0.75,Ideal,G,VVS2,61.3,55,5.85,5.89,3.59,3525
25420,1.05,Very Good,I,SI1,62.6,56,6.49,6.45,4.05,4688
25423,0.71,Very Good,F,SI1,64,58,5.59,5.66,3.6,2345
25427,1.5,Premium,G,SI1,62.3,58,7.33,7.27,4.55,10618
25428,1.72,Premium,F,SI1,62,58,7.68,7.65,4.75,14892
25430,1.03,Very Good,G,SI2,62.2,56,6.46,6.49,4.03,4374
25432,2.01,Premium,F,SI2,62.4,58,8.08,8.05,5.03,14279
25437,0.7,Premium,F,SI1,62.9,59,5.67,5.62,3.55,2423
25439,0.4,Very Good,D,VS2,60.8,59,4.71,4.77,2.88,868
25440,0.42,Ideal,J,VS1,61.4,55,4.83,4.85,2.97,664
25441,0.53,Premium,F,VS2,61.4,60,5.21,5.18,3.19,1753
25444,2.32,Premium,J,VS2,62.4,57,8.48,8.4,5.27,17053
25446,0.44,Ideal,E,VVS2,60.9,57,4.9,4.95,3,1274
25449,2.28,Premium,I,SI1,61.6,58,8.43,8.46,5.2,17673
25454,0.31,Ideal,F,IF,61.4,56,4.38,4.41,2.7,1061
25455,0.3,Premium,G,VS1,62.4,58,4.24,4.22,2.64,776
25456,1.68,Ideal,E,SI2,60.4,55,7.79,7.7,4.68,11888
25460,0.56,Very Good,F,SI1,62.9,56,5.25,5.27,3.31,1436
25461,0.7,Premium,F,SI1,59.4,60,5.77,5.74,3.42,2239
25464,0.36,Ideal,E,VS2,61.7,55,4.57,4.63,2.84,789
25465,1.04,Premium,G,SI2,62.9,58,6.47,6.43,4.06,4277
25466,2,Good,G,VS2,64.1,55,7.94,7.88,5.07,17898
25469,1.26,Ideal,I,SI2,59.6,57,7.04,7.01,4.19,4704
25471,1,Ideal,F,SI1,62.4,55,6.45,6.37,4,4939
25473,0.54,Ideal,H,VVS1,60.3,56,5.33,5.28,3.2,1944
25474,1.02,Very Good,G,VS2,60.5,54,6.48,6.57,3.95,6058
25479,0.48,Premium,H,VS1,60.7,61,5.04,5.01,3.05,1270
25482,1.5,Very Good,D,VS2,63.6,55,7.17,7.24,4.58,14368
25483,0.5,Premium,E,VS2,61.4,58,5.12,5.07,3.13,1746
25487,0.5,Very Good,E,SI1,,56,5.06,5.07,3.17,1222
25489,1.25,Very Good,G,VS2,63.5,60,6.74,6.64,4.25,8575
25490,1.05,Premium,E,SI2,61.5,59,6.52,6.58,4.03,4139
25491,1.37,Ideal,J,VS2,63,57,7.11,7.05,4.46,5831
25495,0.38,Ideal,G,SI1,61.3,56,4.63,4.67,2.85,666
25500,1.12,Premium,I,VS2,62.4,58,6.63,6.59,4.13,4321
25505,0.32,Ideal,D,VVS1,61.9,56,4.39,4.36,2.71,1140
25507,0.41,Very Good,H,VVS1,62,56,4.77,4.81,2.97,1166
25508,2.2,Ideal,I,SI1,61.7,55,8.41,8.37,5.18,18059
25509,0.4,Very Good,E,VS1,60.1,58,4.72,4.76,2.85,1053
25511,1.01,Good,G,VS2,60.2,65,6.55,6.48,3.92,5050
25515,0.31,Ideal,G,VVS2,62,56,4.33,4.35,2.69,726
25518,0.43,Good,J,SI2,63.7,57,4.79,4.76,3.04,629
25521,0.3,Very Good,G,VS2,59.3,59,4.38,4.42,2.61,491
25522,0.55,Ideal,F,VS1,61.4,55,5.28,5.24,3.23,1901
25524,1.37,Very Good,I,SI2,63,57,6.98,7.05,4.42,5584
25532,0.92,Very Good,D,SI2,63.7,57,6.12,6.21,3.93,3707
25533,0.34,Ideal,H,SI1,62.6,56,4.46,4.48,2.8,490
25535,1.02,Premium,H,SI2,59.2,59,6.57,6.54,3.88,3769
25539,0.38,Premium,F,VVS1,61.6,58,4.66,4.63,2.86,1257
25546,0.24,Very Good,F,VS1,62.5,58,3.95,3.96,2.47,419
25548,0.69,Ideal,G,SI1,62.4,56,5.66,5.69,3.55,2297
25554,0.7,Good,J,VS2,63.2,61,5.59,5.62,3.54,1843
25556,1.36,Premium,I,SI2,62.7,58,7.08,7.01,4.42,5963
25559,1.21,Premium,F,SI1,61.1,61,6.78,6.74,4.13,5720
25567,0.76,Very Good,E,IF,61.9,56,5.83,5.85,3.62,4798
25571,0.51,Very Good,G,VS1,62.9,58,5.05,5.1,3.19,1656
25573,0.92,Good,E,SI1,63.3,57,6.17,6.22,3.92,3649
25574,0.31,Premium,E,SI1,58.3,60,4.51,4.48,2.62,698
25576,0.7,Very Good,F,VVS2,58.5,60,5.82,5.94,3.44,3028
25583,0.32,Ideal,H,SI2,60.9,56,4.41,4.45,2.7,434
25584,2.01,Premium,F,SI2,61.3,58,8.14,8.07,4.97,14067
25585,1.03,Premium,G,VS2,62.3,59,6.38,6.42,3.99,6214
25589,0.71,Premium,D,SI2,61.7,59,5.71,5.67,3.51,2768
25592,0.32,Ideal,E,VS2,62.6,53,4.37,4.38,2.74,702
25593,1.62,Ideal,I,VS2,62.4,57,7.45,7.51,4.67,9604
25594,0.3,Very Good,I,VS1,61.8,63,4.26,4.29,2.64,442
25603,0.53,Very Good,F,VS2,62.7,57,5.1,5.14,3.21,1592
25608,1.6,Ideal,H,SI2,62.1,56,7.43,7.51,4.64,9275
25610,0.7,Ideal,H,VS2,61.5,56,5.71,5.73,3.52,3038
25611,1.01,Ideal,E,SI1,62.1,54,6.5,6.41,4.01,5599
25616,1.34,Very Good,H,SI2,61.1,63,7.08,7.01,4.3,4352
25617,1.24,Premium,D,SI2,61.4,59,6.87,6.91,4.23,6840
25619,1.01,Premium,F,VVS2,59.9,58,6.54,6.49,3.9,8905
25622,1,Premium,E,VS1,58.7,62,6.6,6.55,3.86,7392
25623,0.43,Ideal,H,VVS2,62.3,55,4.82,4.85,3.01,943
25628,1.06,Ideal,D,SI1,62.7,54,6.55,6.52,4.1,6055
25636,1.06,Ideal,I,VS2,61.6,57,6.53,6.58,4.04,5748
25637,0.36,Ideal,I,VS2,61.8,55,4.58,4.61,2.84,505
25638,0.6,Ideal,D,VS2,62,55,5.39,5.42,3.35,2444
25642,1.09,Very Good,I,SI1,61.4,58,6.61,6.69,4.08,4640
25643,0.31,Ideal,G,IF,61.9,55,4.35,4.38,2.7,891
25645,0.33,Premium,E,VS1,61.5,59,4.42,4.46,2.73,781
25646,0.31,Ideal,E,VS1,61.6,56,4.35,4.38,2.69,734
25653,0.36,Premium,I,VS2,,58,4.57,4.52,2.8,648
25654,1,Fair,J,SI2,56.3,64,6.58,6.54,3.69,3199
25656,0.85,Ideal,H,SI1,,57,6.13,6.18,3.74,3183
25659,0.7,Premium,E,VVS2,60.6,60,5.74,5.72,3.47,3377
25662,0.53,Ideal,G,VS2,61,55,5.23,5.24,3.2,1625
25665,0.3,Ideal,H,VVS1,62.3,57,4.27,4.3,2.67,665
25668,1.17,Premium,F,SI2,59.6,60,6.88,6.85,4.09,4324
25674,0.37,Ideal,E,VVS1,61.5,56,4.64,4.59,2.84,1179
25680,1.01,Premium,G,VS2,62.4,59,6.45,6.41,4.01,5787
25683,0.23,Very Good,E,VVS2,63,58,3.95,3.99,2.5,505
25684,0.31,Premium,I,SI1,61.3,58,4.34,4.37,2.67,408
25686,1.75,Very Good,I,SI1,62.8,59,7.62,7.66,4.8,10635
25689,0.7,Very Good,H,SI2,63.4,55,5.59,5.64,3.56,2094
25690,1.01,Ideal,D,SI2,62.5,57,6.39,6.35,3.98,5206
25691,0.31,Ideal,D,VVS2,62.2,54,4.34,4.38,2.71,840
25699,0.3,Ideal,G,SI1,62,55,4.28,4.3,2.66,545
25700,2.1,Very Good,J,SI2,59.1,58,8.4,8.46,4.98,12381
25705,0.3,Premium,E,VS2,62.1,58,4.31,4.29,2.67,844
25707,1,Premium,E,SI2,58.5,61,6.52,6.48,3.8,4202
25717,0.41,Good,E,VS2,63.1,64,4.63,4.66,2.93,910
25718,0.31,Good,E,VS2,63.4,55,4.32,4.35,2.75,544
25725,0.32,Ideal,F,VVS2,62,55,4.41,4.39,2.73,1008
25726,0.3,Very Good,G,VVS2,63.2,57,4.28,4.23,2.69,878
25727,0.41,Ideal,D,VVS1,61.7,55,4.77,4.8,2.95,1376
25729,0.91,Very Good,E,SI2,63.8,60,6.05,6.09,3.87,3751
25736,1,Premium,F,SI1,61.2,58,6.4,6.44,3.93,5197
25738,0.36,Good,F,VS1,63.9,54,4.52,4.5,2.88,905
25739,1,Very Good,I,VS2,64,54,6.28,6.34,4.04,4739
25742,0.32,Premium,E,VS2,61.3,59,4.39,4.35,2.68,900
25745,0.3,Premium,G,VVS1,62.4,59,4.31,4.25,2.67,905
25748,0.34,Ideal,F,SI1,62.8,56,4.46,4.42,2.79,727
25752,1.22,Ideal,F,VS1,61.5,56,6.84,6.89,4.22,9581
25753,1.2,Premium,H,SI1,,60,6.9,6.85,4.18,6282
25755,0.3,Premium,G,VVS1,61.7,58,4.3,4.26,2.64,1013
25756,0.52,Ideal,D,SI1,61.5,55,5.19,5.22,3.2,1600
25760,1.44,Premium,I,I1,62.7,55,7.21,7.18,4.51,4387
25762,0.51,Good,H,VS2,61.8,65,5.07,5.02,3.12,1128
25766,0.4,Good,E,SI1,63.6,57,4.65,4.69,2.97,687
25772,0.46,Fair,D,VS1,67.3,61,4.81,4.71,3.21,1166
25775,1.01,Very Good,G,VS2,62.5,60,6.31,6.37,3.96,5519
25780,2,Premium,H,SI2,58.9,57,8.09,58.9,8.06,12210
25783,0.4,Premium,G,SI1,61.4,60,4.67,4.71,2.88,702
25784,0.7,Good,H,VS2,63.8,60,5.59,5.51,3.54,2083
25786,0.9,Very Good,H,VS1,62.7,56,6.15,6.2,3.87,3964
25787,1.12,Premium,G,IF,60.9,57,6.79,6.68,4.1,9126
25790,0.78,Premium,F,SI2,60.6,57,5.98,5.94,3.61,2340
25791,1.53,Premium,G,SI1,58.4,59,7.62,7.55,4.43,9476
25792,0.35,Ideal,E,VVS1,61.8,56,4.53,4.5,2.79,967
25793,0.56,Ideal,G,VS2,62.1,56,5.29,5.31,3.29,1580
25794,0.59,Very Good,F,VS2,60.1,57,5.44,5.48,3.28,1813
25795,1.03,Ideal,G,SI2,61.8,55,6.46,6.51,4.01,4582
25796,1.54,Premium,E,SI1,62.7,58,7.37,7.3,4.6,10314
25798,0.43,Ideal,E,VS2,62,57,4.85,4.82,3,1048
25801,0.39,Very Good,E,VS1,60,59,4.76,4.8,2.87,900
25807,0.35,Ideal,F,VS2,61.5,57,4.52,4.56,2.79,706
25811,1.02,Premium,G,SI2,61.7,58,6.46,6.41,3.97,3027
25813,2.03,Ideal,I,VS2,59.9,60,8.17,8.27,4.92,15826
25818,1.5,Fair,E,SI2,59.9,68,7.39,7.3,4.4,8190
25819,0.9,Very Good,I,IF,62.6,59,6.12,6.15,3.84,4596
25820,0.34,Ideal,G,VS2,61,55,4.56,4.58,2.79,628
25828,0.72,Ideal,F,SI2,62,55,5.76,5.79,3.58,2422
25831,1,Premium,G,SI2,62.2,59,6.39,6.35,3.96,4480
25832,0.28,Ideal,D,VVS1,61.7,57,4.2,4.23,2.6,608
25833,0.73,Premium,D,VS1,60,58,5.86,5.9,3.53,3620
25838,1.05,Good,H,IF,64.3,58,6.5,6.35,4.13,6703
25839,0.54,Ideal,F,VS1,61.1,55,5.26,5.32,3.23,2083
25840,0.31,Ideal,G,VVS2,61.7,57,4.36,4.39,2.7,671
25843,0.61,Premium,F,VVS1,61.8,59,5.48,5.4,3.36,2753
25844,0.56,Ideal,F,VVS2,61.9,56,5.28,5.32,3.28,2298
25845,0.81,Premium,F,SI1,61.3,60,6,5.94,3.66,2926
25847,0.97,Good,J,VS2,60,56,6.4,6.46,3.86,3717
25851,1.34,Premium,D,SI2,60.3,59,7.16,7.11,4.3,5756
25856,0.32,Premium,E,VVS1,60.5,58,4.47,4.42,2.69,1020
25857,0.39,Good,F,VVS2,57.7,61,4.91,4.8,2.8,1058
25859,2.03,Ideal,G,SI2,61.5,57,8.15,8.07,4.99,12154
25860,0.42,Very Good,E,SI1,63.4,56,4.82,4.74,3.03,992
25861,0.3,Very Good,F,VS1,59.8,59,4.3,4.43,2.61,704
25862,1.27,Ideal,E,SI2,60.8,57,7,7.02,4.26,7023
25866,0.73,Ideal,H,SI1,61.5,55,5.79,5.84,3.57,2605
25870,1.56,Premium,D,SI2,61.1,56,7.54,7.45,4.58,8858
25871,0.48,Ideal,F,IF,62,54,5,5.05,3.11,2059
25874,1.01,Fair,G,VS2,65.7,54,6.32,6.28,4.14,4072
25877,2.3,Ideal,J,SI1,62.3,57,8.41,8.34,5.22,12316
25879,1.23,Ideal,H,IF,61.3,57,6.87,6.92,4.23,8431
25880,1.07,Good,J,VS2,61.7,57.7,6.55,6.58,4.05,4602
25881,0.71,Ideal,G,VS2,60.6,56,5.76,5.8,3.5,2911
25885,0.72,Fair,G,VS1,66.4,57,5.6,5.51,3.69,2396
25886,0.53,Premium,G,VVS2,60.8,58,5.25,5.18,3.17,1914
25889,1.54,Fair,I,SI2,65,56,7.22,7.14,4.67,6375
25890,0.32,Ideal,G,IF,61.8,55,4.41,4.43,2.73,954
25892,1.2,Ideal,E,VVS2,61.5,57,6.79,6.89,4.21,11883
25893,1.32,Ideal,G,VS2,62.4,57,7.05,6.98,4.38,8728
25900,1.27,Ideal,G,VS2,62,58,6.89,6.95,4.29,8915
25901,0.42,Premium,F,VS1,61.9,55,4.82,4.78,2.97,1103
25902,0.55,Ideal,D,VS2,62.8,57,5.27,5.24,3.3,1894
